draft_model,prefill,budget,acceptance_rate,avg_accepted_tokens
7b,3000,0.1,0.35843373493975905,1.4337349397590362
1.1b,4000,-1.0,0.36728395061728397,1.4691358024691359
7b,3000,0.1,0.7115384615384616,2.8461538461538463
1.1b,4000,-1.0,0.41776315789473684,1.6710526315789473
7b,3000,0.1,0.3313953488372093,1.3255813953488371
1.1b,4000,-1.0,0.3765432098765432,1.5061728395061729
7b,3000,0.1,0.3628048780487805,1.451219512195122
1.1b,4000,-1.0,0.31179775280898875,1.247191011235955
7b,3000,0.1,0.35843373493975905,1.4337349397590362
1.1b,4000,-1.0,0.32471264367816094,1.2988505747126438
1.1b,4000,-1.0,0.3860759493670886,1.5443037974683544
7b,3000,0.1,0.2261904761904762,0.9047619047619048
1.1b,4000,-1.0,0.31741573033707865,1.2696629213483146
7b,3000,0.1,0.40584415584415584,1.6233766233766234
1.1b,4000,-1.0,0.2627551020408163,1.0510204081632653
7b,3000,0.1,0.33620689655172414,1.3448275862068966
1.1b,4000,-1.0,0.42905405405405406,1.7162162162162162
7b,3000,0.1,0.32471264367816094,1.2988505747126438
1.1b,4000,-1.0,0.3382352941176471,1.3529411764705883
1.1b,4000,-1.0,0.3765432098765432,1.5061728395061729
7b,3000,0.1,0.28763440860215056,1.1505376344086022
1.1b,4000,-1.0,0.2789473684210526,1.1157894736842104
7b,3000,0.1,0.42,1.68
1.1b,4000,-1.0,0.3829113924050633,1.5316455696202531
7b,3000,0.1,0.4963235294117647,1.9852941176470589
1.1b,4000,-1.0,0.3021978021978022,1.2087912087912087
7b,3000,0.1,0.29945054945054944,1.1978021978021978
1.1b,4000,-1.0,0.42567567567567566,1.7027027027027026
7b,3000,0.1,0.4852941176470588,1.9411764705882353
1.1b,4000,-1.0,0.31179775280898875,1.247191011235955
1.1b,4000,-1.0,0.3924050632911392,1.5696202531645569
7b,3000,0.1,0.2525,1.01
1.1b,4000,-1.0,0.36890243902439024,1.475609756097561
1.1b,4000,-1.0,0.4349315068493151,1.7397260273972603
1.1b,4000,-1.0,0.38125,1.525
1.1b,4000,-1.0,0.25495049504950495,1.0198019801980198
1.1b,4000,-1.0,0.3924050632911392,1.5696202531645569
1.1b,4000,-1.0,0.4647887323943662,1.8591549295774648
1.1b,4000,-1.0,0.3541666666666667,1.4166666666666667
1.1b,4000,-1.0,0.34411764705882353,1.3764705882352941
1.1b,4000,-1.0,0.28191489361702127,1.127659574468085
1.1b,4000,-1.0,0.3146067415730337,1.2584269662921348
7b,4000,0.1,0.28191489361702127,1.127659574468085
7b,4000,0.1,0.1437007874015748,0.5748031496062992
7b,4000,0.1,0.11151079136690648,0.4460431654676259
7b,4000,0.1,0.12593984962406016,0.5037593984962406
7b,4000,0.1,0.3924050632911392,1.5696202531645569
7b,4000,0.1,0.3860759493670886,1.5443037974683544
1.1b,8000,-1.0,0.36728395061728397,1.4691358024691359
1.1b,8000,-1.0,0.3942307692307692,1.5769230769230769
7b,4000,0.1,0.1437007874015748,0.5748031496062992
1.1b,8000,-1.0,0.2903225806451613,1.1612903225806452
7b,4000,0.1,0.25,1.0
7b,4000,0.1,0.6933962264150944,2.7735849056603774
1.1b,8000,-1.0,0.3146067415730337,1.2584269662921348
7b,4000,0.1,0.3829113924050633,1.5316455696202531
1.1b,8000,-1.0,0.3372093023255814,1.3488372093023255
1.1b,8000,-1.0,0.3275862068965517,1.3103448275862069
7b,4000,0.1,0.34523809523809523,1.380952380952381
1.1b,8000,-1.0,0.384375,1.5375
7b,4000,0.1,0.34411764705882353,1.3764705882352941
1.1b,8000,-1.0,0.30434782608695654,1.2173913043478262
7b,4000,0.1,0.08112582781456953,0.32450331125827814
1.1b,8000,-1.0,0.32670454545454547,1.3068181818181819
1.1b,8000,-1.0,0.32471264367816094,1.2988505747126438
7b,4000,0.1,0.16322314049586778,0.6528925619834711
1.1b,8000,-1.0,0.4166666666666667,1.6666666666666667
7b,4000,0.1,0.4889705882352941,1.9558823529411764
1.1b,8000,-1.0,0.3411764705882353,1.3647058823529412
7b,4000,0.1,0.2266355140186916,0.9065420560747663
1.1b,8000,-1.0,0.36890243902439024,1.475609756097561
1.1b,8000,-1.0,0.3275862068965517,1.3103448275862069
7b,4000,0.1,0.18220338983050846,0.7288135593220338
1.1b,8000,-1.0,0.35240963855421686,1.4096385542168675
7b,4000,0.1,0.34523809523809523,1.380952380952381
1.1b,8000,-1.0,0.5555555555555556,2.2222222222222223
7b,4000,0.1,0.2354368932038835,0.941747572815534
1.1b,8000,-1.0,0.28157894736842104,1.1263157894736842
1.1b,8000,-1.0,0.40789473684210525,1.631578947368421
7b,4000,0.1,0.12222222222222222,0.4888888888888889
1.1b,8000,-1.0,0.3146067415730337,1.2584269662921348
7b,4000,0.1,0.255050505050505,1.02020202020202
1.1b,8000,-1.0,0.42905405405405406,1.7162162162162162
1.1b,8000,-1.0,0.40384615384615385,1.6153846153846154
7b,4000,0.1,0.11413043478260869,0.45652173913043476
1.1b,8000,-1.0,0.4383561643835616,1.7534246575342465
7b,4000,0.1,0.3411764705882353,1.3647058823529412
1.1b,8000,-1.0,0.3942307692307692,1.5769230769230769
7b,4000,0.1,0.28763440860215056,1.1505376344086022
1.1b,8000,-1.0,0.3210227272727273,1.2840909090909092
7b,4000,0.1,0.16666666666666666,0.6666666666666666
1.1b,8000,-1.0,0.35843373493975905,1.4337349397590362
7b,4000,0.1,0.4144736842105263,1.6578947368421053
1.1b,8000,-1.0,0.3210227272727273,1.2840909090909092
1.1b,8000,-1.0,0.31179775280898875,1.247191011235955
7b,4000,0.1,0.14566929133858267,0.5826771653543307
1.1b,8000,-1.0,0.2653061224489796,1.0612244897959184
7b,4000,0.1,0.375,1.5
1.1b,8000,-1.0,0.29838709677419356,1.1935483870967742
7b,4000,0.1,0.24019607843137256,0.9607843137254902
1.1b,8000,-1.0,0.39935064935064934,1.5974025974025974
7b,4000,0.1,0.4391891891891892,1.7567567567567568
1.1b,8000,-1.0,0.3275862068965517,1.3103448275862069
7b,4000,0.1,0.34523809523809523,1.380952380952381
1.1b,8000,-1.0,0.45422535211267606,1.8169014084507042
7b,4000,0.1,0.5833333333333334,2.3333333333333335
1.1b,8000,-1.0,0.32471264367816094,1.2988505747126438
7b,4000,0.1,0.31179775280898875,1.247191011235955
1.1b,8000,-1.0,0.42105263157894735,1.6842105263157894
1.1b,8000,-1.0,0.2602040816326531,1.0408163265306123
7b,4000,0.1,0.140625,0.5625
1.1b,8000,-1.0,0.3333333333333333,1.3333333333333333
7b,4000,0.1,0.3829113924050633,1.5316455696202531
1.1b,8000,-1.0,0.3016304347826087,1.2065217391304348
7b,4000,0.1,0.1565040650406504,0.6260162601626016
1.1b,8000,-1.0,0.41233766233766234,1.6493506493506493
1.1b,8000,-1.0,0.3181818181818182,1.2727272727272727
7b,4000,0.1,0.16666666666666666,0.6666666666666666
1.1b,8000,-1.0,0.4383561643835616,1.7534246575342465
7b,4000,0.1,0.40789473684210525,1.631578947368421
1.1b,8000,-1.0,0.39556962025316456,1.5822784810126582
7b,4000,0.1,0.3829113924050633,1.5316455696202531
1.1b,8000,-1.0,0.31179775280898875,1.247191011235955
7b,4000,0.1,0.1346153846153846,0.5384615384615384
1.1b,8000,-1.0,0.2240566037735849,0.8962264150943396
7b,4000,0.1,0.5227272727272727,2.090909090909091
1.1b,8000,-1.0,0.3597560975609756,1.4390243902439024
7b,4000,0.1,0.1810344827586207,0.7241379310344828
1.1b,8000,-1.0,0.3181818181818182,1.2727272727272727
1.1b,8000,-1.0,0.391025641025641,1.564102564102564
7b,4000,0.1,0.3055555555555556,1.2222222222222223
1.1b,8000,-1.0,0.26804123711340205,1.0721649484536082
7b,4000,0.1,0.1598360655737705,0.639344262295082
1.1b,8000,-1.0,0.3411764705882353,1.3647058823529412
7b,4000,0.1,0.2654639175257732,1.0618556701030928
1.1b,8000,-1.0,0.6805555555555556,2.7222222222222223
1.1b,8000,-1.0,0.3628048780487805,1.451219512195122
7b,4000,0.1,0.1722689075630252,0.6890756302521008
1.1b,8000,-1.0,0.31179775280898875,1.247191011235955
7b,4000,0.1,0.25,1.0
1.1b,8000,-1.0,0.37962962962962965,1.5185185185185186
7b,4000,0.1,0.32471264367816094,1.2988505747126438
1.1b,8000,-1.0,0.296195652173913,1.184782608695652
1.1b,8000,-1.0,0.5307692307692308,2.123076923076923
7b,4000,0.1,0.18478260869565216,0.7391304347826086
1.1b,8000,-1.0,0.35843373493975905,1.4337349397590362
7b,4000,0.1,0.17372881355932204,0.6949152542372882
1.1b,8000,-1.0,0.42,1.68
7b,4000,0.1,0.39935064935064934,1.5974025974025974
1.1b,8000,-1.0,0.3829113924050633,1.5316455696202531
7b,4000,0.1,0.40584415584415584,1.6233766233766234
1.1b,8000,-1.0,0.30833333333333335,1.2333333333333334
1.1b,8000,-1.0,0.42,1.68
7b,4000,0.1,0.27631578947368424,1.105263157894737
1.1b,8000,-1.0,0.3482142857142857,1.3928571428571428
7b,4000,0.1,0.2653061224489796,1.0612244897959184
1.1b,8000,-1.0,0.3055555555555556,1.2222222222222223
7b,4000,0.1,0.28763440860215056,1.1505376344086022
1.1b,8000,-1.0,0.35542168674698793,1.4216867469879517
1.1b,8000,-1.0,0.375,1.5
7b,4000,0.1,0.10971223021582734,0.43884892086330934
1.1b,8000,-1.0,0.3628048780487805,1.451219512195122
7b,4000,0.1,0.27319587628865977,1.092783505154639
1.1b,8000,-1.0,0.3275862068965517,1.3103448275862069
7b,4000,0.1,0.29945054945054944,1.1978021978021978
1.1b,8000,-1.0,0.3541666666666667,1.4166666666666667
1.1b,8000,-1.0,0.39935064935064934,1.5974025974025974
7b,4000,0.1,0.1532258064516129,0.6129032258064516
1.1b,8000,-1.0,0.3411764705882353,1.3647058823529412
7b,4000,0.1,0.4889705882352941,1.9558823529411764
1.1b,8000,-1.0,0.29945054945054944,1.1978021978021978
7b,4000,0.1,0.35240963855421686,1.4096385542168675
1.1b,8000,-1.0,0.503731343283582,2.014925373134328
7b,4000,0.1,0.12037037037037036,0.48148148148148145
1.1b,8000,-1.0,0.255050505050505,1.02020202020202
7b,4000,0.1,0.39935064935064934,1.5974025974025974
1.1b,8000,-1.0,0.2872340425531915,1.148936170212766
7b,4000,0.1,0.30833333333333335,1.2333333333333334
1.1b,8000,-1.0,0.31179775280898875,1.247191011235955
1.1b,8000,-1.0,0.3942307692307692,1.5769230769230769
7b,4000,0.1,0.1346153846153846,0.5384615384615384
1.1b,8000,-1.0,0.31043956043956045,1.2417582417582418
7b,4000,0.1,0.29945054945054944,1.1978021978021978
1.1b,8000,-1.0,0.3614457831325301,1.4457831325301205
7b,4000,0.1,0.5230769230769231,2.0923076923076924
1.1b,8000,-1.0,0.2072072072072072,0.8288288288288288
7b,4000,0.1,0.1810344827586207,0.7241379310344828
1.1b,8000,-1.0,0.25,1.0
7b,4000,0.1,0.4852941176470588,1.9411764705882353
1.1b,8000,-1.0,0.4025974025974026,1.6103896103896105
1.1b,8000,-1.0,0.4349315068493151,1.7397260273972603
7b,4000,0.1,0.1532258064516129,0.6129032258064516
1.1b,8000,-1.0,0.378125,1.5125
7b,4000,0.1,0.4444444444444444,1.7777777777777777
1.1b,8000,-1.0,0.378125,1.5125
7b,4000,0.1,0.28157894736842104,1.1263157894736842
1.1b,8000,-1.0,0.3430232558139535,1.372093023255814
7b,4000,0.1,0.35240963855421686,1.4096385542168675
1.1b,8000,-1.0,0.3055555555555556,1.2222222222222223
7b,4000,0.1,0.375,1.5
1.1b,8000,-1.0,0.39935064935064934,1.5974025974025974
7b,4000,0.1,0.27631578947368424,1.105263157894737
1.1b,8000,-1.0,0.37037037037037035,1.4814814814814814
7b,4000,0.1,0.25,1.0
1.1b,8000,-1.0,0.29347826086956524,1.173913043478261
1.1b,8000,-1.0,0.28763440860215056,1.1505376344086022
7b,4000,0.1,0.10460992907801418,0.41843971631205673
1.1b,8000,-1.0,0.27631578947368424,1.105263157894737
7b,4000,0.1,0.21100917431192662,0.8440366972477065
1.1b,8000,-1.0,0.3313953488372093,1.3255813953488371
7b,4000,0.1,0.2261904761904762,0.9047619047619048
1.1b,8000,-1.0,0.32303370786516855,1.2921348314606742
7b,4000,0.1,0.4166666666666667,1.6666666666666667
1.1b,8000,-1.0,0.34523809523809523,1.380952380952381
7b,4000,0.1,0.4746376811594203,1.8985507246376812
1.1b,8000,-1.0,0.3016304347826087,1.2065217391304348
1.1b,8000,-1.0,0.3765432098765432,1.5061728395061729
7b,4000,0.1,0.17735042735042736,0.7094017094017094
1.1b,8000,-1.0,0.30833333333333335,1.2333333333333334
7b,4000,0.1,0.10460992907801418,0.41843971631205673
1.1b,8000,-1.0,0.3541666666666667,1.4166666666666667
1.1b,8000,-1.0,0.2760416666666667,1.1041666666666667
7b,4000,0.1,0.1810344827586207,0.7241379310344828
1.1b,8000,-1.0,0.2845744680851064,1.1382978723404256
7b,4000,0.1,0.3181818181818182,1.2727272727272727
1.1b,8000,-1.0,0.378125,1.5125
7b,4000,0.1,0.2354368932038835,0.941747572815534
1.1b,8000,-1.0,0.34523809523809523,1.380952380952381
7b,4000,0.1,0.1652892561983471,0.6611570247933884
1.1b,8000,-1.0,0.3829113924050633,1.5316455696202531
1.1b,8000,-1.0,0.31741573033707865,1.2696629213483146
7b,4000,0.1,0.20045045045045046,0.8018018018018018
1.1b,8000,-1.0,0.3021978021978022,1.2087912087912087
7b,4000,0.1,0.08333333333333333,0.3333333333333333
1.1b,8000,-1.0,0.3411764705882353,1.3647058823529412
1.1b,8000,-1.0,0.28157894736842104,1.1263157894736842
7b,4000,0.1,0.1488095238095238,0.5952380952380952
1.1b,8000,-1.0,0.3055555555555556,1.2222222222222223
7b,4000,0.1,0.4963235294117647,1.9852941176470589
1.1b,8000,-1.0,0.36728395061728397,1.4691358024691359
7b,4000,0.1,0.2708333333333333,1.0833333333333333
1.1b,8000,-1.0,0.32670454545454547,1.3068181818181819
7b,4000,0.1,0.28191489361702127,1.127659574468085
1.1b,8000,-1.0,0.32954545454545453,1.3181818181818181
7b,4000,0.1,0.31179775280898875,1.247191011235955
1.1b,8000,-1.0,0.29945054945054944,1.1978021978021978
7b,4000,0.1,0.17796610169491525,0.711864406779661
1.1b,8000,-1.0,0.29347826086956524,1.173913043478261
1.1b,8000,-1.0,0.5111940298507462,2.044776119402985
7b,4000,0.1,0.2152777777777778,0.8611111111111112
1.1b,8000,-1.0,0.41118421052631576,1.644736842105263
7b,4000,0.1,0.23076923076923078,0.9230769230769231
1.1b,8000,-1.0,0.3829113924050633,1.5316455696202531
7b,4000,0.1,0.4166666666666667,1.6666666666666667
1.1b,8000,-1.0,0.34411764705882353,1.3764705882352941
1.1b,8000,-1.0,0.3055555555555556,1.2222222222222223
7b,4000,0.1,0.24029126213592233,0.9611650485436893
1.1b,8000,-1.0,0.31741573033707865,1.2696629213483146
7b,4000,0.1,0.17584745762711865,0.7033898305084746
1.1b,8000,-1.0,0.2845744680851064,1.1382978723404256
7b,4000,0.1,0.4963235294117647,1.9852941176470589
1.1b,8000,-1.0,0.3210227272727273,1.2840909090909092
7b,4000,0.1,0.3860759493670886,1.5443037974683544
1.1b,8000,-1.0,0.375,1.5
7b,4000,0.1,0.1858974358974359,0.7435897435897436
1.1b,8000,-1.0,0.28763440860215056,1.1505376344086022
7b,4000,0.1,0.28157894736842104,1.1263157894736842
1.1b,8000,-1.0,0.3482142857142857,1.3928571428571428
7b,4000,0.1,0.140625,0.5625
7b,4000,0.1,0.2845744680851064,1.1382978723404256
7b,4000,0.1,0.2354368932038835,0.941747572815534
7b,4000,0.1,0.4349315068493151,1.7397260273972603
7b,4000,0.1,0.3924050632911392,1.5696202531645569
7b,4000,0.1,0.2524752475247525,1.00990099009901
1.1b,16000,-1.0,0.4025974025974026,1.6103896103896105
7b,4000,0.1,0.1565040650406504,0.6260162601626016
1.1b,16000,-1.0,0.3181818181818182,1.2727272727272727
7b,4000,0.1,0.1810344827586207,0.7241379310344828
7b,4000,0.1,0.2261904761904762,0.9047619047619048
1.1b,16000,-1.0,0.3482142857142857,1.3928571428571428
7b,4000,0.1,0.2426470588235294,0.9705882352941176
1.1b,16000,-1.0,0.29347826086956524,1.173913043478261
7b,4000,0.1,0.25,1.0
1.1b,16000,-1.0,0.29347826086956524,1.173913043478261
7b,4000,0.1,0.19642857142857142,0.7857142857142857
1.1b,16000,-1.0,0.36728395061728397,1.4691358024691359
7b,4000,0.1,0.15,0.6
7b,4000,0.1,0.26,1.04
1.1b,16000,-1.0,0.29891304347826086,1.1956521739130435
7b,4000,0.1,0.3275862068965517,1.3103448275862069
1.1b,16000,-1.0,0.378125,1.5125
7b,4000,0.1,0.08783783783783784,0.35135135135135137
1.1b,16000,-1.0,0.4548611111111111,1.8194444444444444
7b,4000,0.1,0.08783783783783784,0.35135135135135137
1.1b,16000,-1.0,0.2654639175257732,1.0618556701030928
7b,4000,0.1,0.35542168674698793,1.4216867469879517
1.1b,16000,-1.0,0.28763440860215056,1.1505376344086022
1.1b,16000,-1.0,0.4090909090909091,1.6363636363636365
1.1b,16000,-1.0,0.32471264367816094,1.2988505747126438
1.1b,16000,-1.0,0.2898936170212766,1.1595744680851063
1.1b,16000,-1.0,0.1346153846153846,0.5384615384615384
1.1b,16000,-1.0,0.41118421052631576,1.644736842105263
7b,8000,0.1,0.08557046979865772,0.3422818791946309
1.1b,16000,-1.0,0.3275862068965517,1.3103448275862069
7b,8000,0.1,0.22857142857142856,0.9142857142857143
7b,8000,0.1,0.24019607843137256,0.9607843137254902
1.1b,16000,-1.0,0.34523809523809523,1.380952380952381
7b,8000,0.1,0.20089285714285715,0.8035714285714286
1.1b,16000,-1.0,0.2654639175257732,1.0618556701030928
7b,8000,0.1,0.34523809523809523,1.380952380952381
1.1b,16000,-1.0,0.34523809523809523,1.380952380952381
7b,8000,0.1,0.12878787878787878,0.5151515151515151
1.1b,16000,-1.0,0.41233766233766234,1.6493506493506493
7b,8000,0.1,0.28763440860215056,1.1505376344086022
1.1b,16000,-1.0,0.31741573033707865,1.2696629213483146
7b,8000,0.1,0.07258064516129033,0.2903225806451613
1.1b,16000,-1.0,0.3146067415730337,1.2584269662921348
7b,8000,0.1,0.33430232558139533,1.3372093023255813
1.1b,16000,-1.0,0.35240963855421686,1.4096385542168675
7b,8000,0.1,0.09655172413793103,0.38620689655172413
1.1b,16000,-1.0,0.34011627906976744,1.3604651162790697
7b,8000,0.1,0.21728971962616822,0.8691588785046729
1.1b,16000,-1.0,0.296195652173913,1.184782608695652
7b,8000,0.1,0.19642857142857142,0.7857142857142857
1.1b,16000,-1.0,0.33430232558139533,1.3372093023255813
7b,8000,0.1,0.12781954887218044,0.5112781954887218
1.1b,16000,-1.0,0.375,1.5
7b,8000,0.1,0.19642857142857142,0.7857142857142857
1.1b,16000,-1.0,0.3275862068965517,1.3103448275862069
7b,8000,0.1,0.17735042735042736,0.7094017094017094
1.1b,16000,-1.0,0.31179775280898875,1.247191011235955
7b,8000,0.1,0.24504950495049505,0.9801980198019802
1.1b,16000,-1.0,0.35843373493975905,1.4337349397590362
7b,8000,0.1,0.07679738562091504,0.30718954248366015
1.1b,16000,-1.0,0.3275862068965517,1.3103448275862069
7b,8000,0.1,0.12037037037037036,0.48148148148148145
1.1b,16000,-1.0,0.3021978021978022,1.2087912087912087
1.1b,16000,-1.0,0.33045977011494254,1.3218390804597702
7b,8000,0.1,0.07467532467532467,0.2987012987012987
1.1b,16000,-1.0,0.2575,1.03
7b,8000,0.1,0.11496350364963503,0.45985401459854014
1.1b,16000,-1.0,0.296195652173913,1.184782608695652
7b,8000,0.1,0.08557046979865772,0.3422818791946309
1.1b,16000,-1.0,0.3372093023255814,1.3488372093023255
7b,8000,0.1,0.1437007874015748,0.5748031496062992
1.1b,16000,-1.0,0.38125,1.525
7b,8000,0.1,0.14682539682539683,0.5873015873015873
1.1b,16000,-1.0,0.3181818181818182,1.2727272727272727
7b,8000,0.1,0.11496350364963503,0.45985401459854014
1.1b,16000,-1.0,0.33045977011494254,1.3218390804597702
7b,8000,0.1,0.1598360655737705,0.639344262295082
1.1b,16000,-1.0,0.3111111111111111,1.2444444444444445
7b,8000,0.1,0.17584745762711865,0.7033898305084746
1.1b,16000,-1.0,0.4358108108108108,1.7432432432432432
7b,8000,0.1,0.2175925925925926,0.8703703703703703
1.1b,16000,-1.0,0.22857142857142856,0.9142857142857143
7b,8000,0.1,0.20045045045045046,0.8018018018018018
1.1b,16000,-1.0,0.5075757575757576,2.0303030303030303
7b,8000,0.1,0.10971223021582734,0.43884892086330934
1.1b,16000,-1.0,0.4782608695652174,1.9130434782608696
7b,8000,0.1,0.17735042735042736,0.7094017094017094
1.1b,16000,-1.0,0.3382352941176471,1.3529411764705883
7b,8000,0.1,0.32670454545454547,1.3068181818181819
1.1b,16000,-1.0,0.3138888888888889,1.2555555555555555
7b,8000,0.1,0.53125,2.125
1.1b,16000,-1.0,0.36585365853658536,1.4634146341463414
7b,8000,0.1,0.09965034965034965,0.3986013986013986
1.1b,16000,-1.0,0.46785714285714286,1.8714285714285714
7b,8000,0.1,0.12407407407407407,0.4962962962962963
1.1b,16000,-1.0,0.3382352941176471,1.3529411764705883
1.1b,16000,-1.0,0.39935064935064934,1.5974025974025974
7b,8000,0.1,0.05303030303030303,0.21212121212121213
1.1b,16000,-1.0,0.35240963855421686,1.4096385542168675
7b,8000,0.1,0.1375968992248062,0.5503875968992248
1.1b,16000,-1.0,0.2602040816326531,1.0408163265306123
7b,8000,0.1,0.07051282051282051,0.28205128205128205
1.1b,16000,-1.0,0.32471264367816094,1.2988505747126438
7b,8000,0.1,0.18478260869565216,0.7391304347826086
1.1b,16000,-1.0,0.35240963855421686,1.4096385542168675
7b,8000,0.1,0.10971223021582734,0.43884892086330934
1.1b,16000,-1.0,0.5113636363636364,2.0454545454545454
7b,8000,0.1,0.19078947368421054,0.7631578947368421
1.1b,16000,-1.0,0.29347826086956524,1.173913043478261
7b,8000,0.1,0.3382352941176471,1.3529411764705883
1.1b,16000,-1.0,0.3597560975609756,1.4390243902439024
7b,8000,0.1,0.09722222222222222,0.3888888888888889
1.1b,16000,-1.0,0.296195652173913,1.184782608695652
7b,8000,0.1,0.12593984962406016,0.5037593984962406
1.1b,16000,-1.0,0.2602040816326531,1.0408163265306123
7b,8000,0.1,0.23317307692307693,0.9326923076923077
1.1b,16000,-1.0,0.40789473684210525,1.631578947368421
7b,8000,0.1,0.19642857142857142,0.7857142857142857
1.1b,16000,-1.0,0.3482142857142857,1.3928571428571428
7b,8000,0.1,0.09965034965034965,0.3986013986013986
1.1b,16000,-1.0,0.33045977011494254,1.3218390804597702
7b,8000,0.1,0.11764705882352941,0.47058823529411764
1.1b,16000,-1.0,0.36728395061728397,1.4691358024691359
7b,8000,0.1,0.18478260869565216,0.7391304347826086
1.1b,16000,-1.0,0.3202247191011236,1.2808988764044944
7b,8000,0.1,0.1346153846153846,0.5384615384615384
1.1b,16000,-1.0,0.26804123711340205,1.0721649484536082
7b,8000,0.1,0.29945054945054944,1.1978021978021978
1.1b,16000,-1.0,0.6206896551724138,2.4827586206896552
7b,8000,0.1,0.07679738562091504,0.30718954248366015
1.1b,16000,-1.0,0.33620689655172414,1.3448275862068966
1.1b,16000,-1.0,0.255050505050505,1.02020202020202
7b,8000,0.1,0.08783783783783784,0.35135135135135137
1.1b,16000,-1.0,0.35542168674698793,1.4216867469879517
