draft_model,prefill,budget,acceptance_rate,avg_accepted_tokens
7b,8000,0.1,0.10714285714285714,0.42857142857142855
1.1b,16000,-1.0,0.3482142857142857,1.3928571428571428
7b,8000,0.1,0.34523809523809523,1.380952380952381
1.1b,16000,-1.0,0.42333333333333334,1.6933333333333334
7b,8000,0.1,0.24029126213592233,0.9611650485436893
7b,8000,0.1,0.3055555555555556,1.2222222222222223
1.1b,16000,-1.0,0.30833333333333335,1.2333333333333334
7b,8000,0.1,0.2872340425531915,1.148936170212766
1.1b,16000,-1.0,0.32471264367816094,1.2988505747126438
7b,8000,0.1,0.21296296296296297,0.8518518518518519
1.1b,16000,-1.0,0.3860759493670886,1.5443037974683544
7b,8000,0.1,0.2602040816326531,1.0408163265306123
1.1b,16000,-1.0,0.2602040816326531,1.0408163265306123
7b,8000,0.1,0.2152777777777778,0.8611111111111112
1.1b,16000,-1.0,0.25757575757575757,1.0303030303030303
7b,8000,0.1,0.12037037037037036,0.48148148148148145
1.1b,16000,-1.0,0.28763440860215056,1.1505376344086022
7b,8000,0.1,0.23076923076923078,0.9230769230769231
1.1b,16000,-1.0,0.4479166666666667,1.7916666666666667
7b,8000,0.1,0.19078947368421054,0.7631578947368421
1.1b,16000,-1.0,0.4383561643835616,1.7534246575342465
7b,8000,0.1,0.35240963855421686,1.4096385542168675
1.1b,16000,-1.0,0.4612676056338028,1.8450704225352113
7b,8000,0.1,0.07006369426751592,0.2802547770700637
1.1b,16000,-1.0,0.40789473684210525,1.631578947368421
1.1b,16000,-1.0,0.54296875,2.171875
7b,8000,0.1,0.09013605442176871,0.36054421768707484
1.1b,16000,-1.0,0.32471264367816094,1.2988505747126438
7b,8000,0.1,0.1346153846153846,0.5384615384615384
1.1b,16000,-1.0,0.4852941176470588,1.9411764705882353
7b,8000,0.1,0.21962616822429906,0.8785046728971962
1.1b,16000,-1.0,0.40384615384615385,1.6153846153846154
7b,8000,0.1,0.1346153846153846,0.5384615384615384
1.1b,16000,-1.0,0.4025974025974026,1.6103896103896105
7b,8000,0.1,0.20871559633027523,0.8348623853211009
1.1b,16000,-1.0,0.28157894736842104,1.1263157894736842
7b,8000,0.1,0.09482758620689655,0.3793103448275862
1.1b,16000,-1.0,0.42905405405405406,1.7162162162162162
7b,8000,0.1,0.12313432835820895,0.4925373134328358
1.1b,16000,-1.0,0.3430232558139535,1.372093023255814
7b,8000,0.1,0.24504950495049505,0.9801980198019802
1.1b,16000,-1.0,0.4962686567164179,1.9850746268656716
7b,8000,0.1,0.3382352941176471,1.3529411764705883
1.1b,16000,-1.0,0.41118421052631576,1.644736842105263
7b,8000,0.1,0.07467532467532467,0.2987012987012987
1.1b,16000,-1.0,0.3382352941176471,1.3529411764705883
7b,8000,0.1,0.152,0.608
1.1b,16000,-1.0,0.28763440860215056,1.1505376344086022
7b,8000,0.1,0.1375968992248062,0.5503875968992248
1.1b,16000,-1.0,0.21296296296296297,0.8518518518518519
7b,8000,0.1,0.07258064516129033,0.2903225806451613
1.1b,16000,-1.0,0.3138888888888889,1.2555555555555555
7b,8000,0.1,0.27631578947368424,1.105263157894737
1.1b,16000,-1.0,0.30833333333333335,1.2333333333333334
7b,8000,0.1,0.19690265486725664,0.7876106194690266
1.1b,16000,-1.0,0.4025974025974026,1.6103896103896105
7b,8000,0.1,0.1375968992248062,0.5503875968992248
1.1b,16000,-1.0,0.3382352941176471,1.3529411764705883
1.1b,16000,-1.0,0.28191489361702127,1.127659574468085
7b,8000,0.1,0.07679738562091504,0.30718954248366015
1.1b,16000,-1.0,0.4025974025974026,1.6103896103896105
7b,8000,0.1,0.12037037037037036,0.48148148148148145
1.1b,16000,-1.0,0.4962686567164179,1.9850746268656716
7b,8000,0.1,0.1375968992248062,0.5503875968992248
1.1b,16000,-1.0,0.37037037037037035,1.4814814814814814
7b,8000,0.1,0.1437007874015748,0.5748031496062992
1.1b,16000,-1.0,0.35240963855421686,1.4096385542168675
7b,8000,0.1,0.18859649122807018,0.7543859649122807
1.1b,16000,-1.0,0.3055555555555556,1.2222222222222223
7b,8000,0.1,0.1287313432835821,0.5149253731343284
1.1b,16000,-1.0,0.40789473684210525,1.631578947368421
7b,8000,0.1,0.06055900621118013,0.2422360248447205
1.1b,16000,-1.0,0.34011627906976744,1.3604651162790697
7b,8000,0.1,0.22169811320754718,0.8867924528301887
1.1b,16000,-1.0,0.26262626262626265,1.0505050505050506
7b,8000,0.1,0.1375968992248062,0.5503875968992248
1.1b,16000,-1.0,0.2956989247311828,1.1827956989247312
7b,8000,0.1,0.16056910569105692,0.6422764227642277
1.1b,16000,-1.0,0.5564516129032258,2.225806451612903
1.1b,16000,-1.0,0.36585365853658536,1.4634146341463414
7b,8000,0.1,0.08557046979865772,0.3422818791946309
1.1b,16000,-1.0,0.36585365853658536,1.4634146341463414
7b,8000,0.1,0.10211267605633803,0.4084507042253521
1.1b,16000,-1.0,0.3382352941176471,1.3529411764705883
7b,8000,0.1,0.1437007874015748,0.5748031496062992
1.1b,16000,-1.0,0.391025641025641,1.564102564102564
7b,8000,0.1,0.19642857142857142,0.7857142857142857
1.1b,16000,-1.0,0.29891304347826086,1.1956521739130435
7b,8000,0.1,0.20045045045045046,0.8018018018018018
1.1b,16000,-1.0,0.3275862068965517,1.3103448275862069
7b,8000,0.1,0.11231884057971014,0.4492753623188406
1.1b,16000,-1.0,0.3597560975609756,1.4390243902439024
7b,8000,0.1,0.10139860139860139,0.40559440559440557
1.1b,16000,-1.0,0.38125,1.525
7b,8000,0.1,0.11496350364963503,0.45985401459854014
1.1b,16000,-1.0,0.39935064935064934,1.5974025974025974
7b,8000,0.1,0.11496350364963503,0.45985401459854014
1.1b,16000,-1.0,0.3313953488372093,1.3255813953488371
7b,8000,0.1,0.16322314049586778,0.6528925619834711
1.1b,16000,-1.0,0.2627551020408163,1.0510204081632653
1.1b,16000,-1.0,0.31179775280898875,1.247191011235955
7b,8000,0.1,0.10460992907801418,0.41843971631205673
7b,8000,0.1,0.1565040650406504,0.6260162601626016
7b,8000,0.1,0.11496350364963503,0.45985401459854014
7b,8000,0.1,0.10460992907801418,0.41843971631205673
7b,8000,0.1,0.07679738562091504,0.30718954248366015
7b,8000,0.1,0.20454545454545456,0.8181818181818182
1.1b,24000,-1.0,0.28763440860215056,1.1505376344086022
7b,8000,0.1,0.09895833333333333,0.3958333333333333
1.1b,24000,-1.0,0.28191489361702127,1.127659574468085
7b,8000,0.1,0.12878787878787878,0.5151515151515151
1.1b,24000,-1.0,0.35843373493975905,1.4337349397590362
7b,8000,0.1,0.09013605442176871,0.36054421768707484
7b,8000,0.1,0.09655172413793103,0.38620689655172413
1.1b,24000,-1.0,0.2903225806451613,1.1612903225806452
7b,8000,0.1,0.2708333333333333,1.0833333333333333
1.1b,24000,-1.0,0.3644578313253012,1.4578313253012047
7b,8000,0.1,0.140625,0.5625
7b,8000,0.1,0.12878787878787878,0.5151515151515151
1.1b,24000,-1.0,0.38924050632911394,1.5569620253164558
7b,8000,0.1,0.06645569620253164,0.26582278481012656
1.1b,24000,-1.0,0.3055555555555556,1.2222222222222223
7b,8000,0.1,0.15,0.6
1.1b,24000,-1.0,0.24271844660194175,0.970873786407767
7b,8000,0.1,0.10460992907801418,0.41843971631205673
7b,8000,0.1,0.11231884057971014,0.4492753623188406
1.1b,24000,-1.0,0.3829113924050633,1.5316455696202531
7b,8000,0.1,0.08783783783783784,0.35135135135135137
1.1b,24000,-1.0,0.3275862068965517,1.3103448275862069
7b,8000,0.1,0.1437007874015748,0.5748031496062992
7b,8000,0.1,0.16666666666666666,0.6666666666666666
1.1b,24000,-1.0,0.2654639175257732,1.0618556701030928
7b,8000,0.1,0.1316793893129771,0.5267175572519084
1.1b,24000,-1.0,0.3016304347826087,1.2065217391304348
1.1b,24000,-1.0,0.30494505494505497,1.2197802197802199
1.1b,24000,-1.0,0.35542168674698793,1.4216867469879517
1.1b,24000,-1.0,0.391025641025641,1.564102564102564
7b,16000,0.1,0.25,1.0
1.1b,24000,-1.0,0.42567567567567566,1.7027027027027026
7b,16000,0.1,0.1565040650406504,0.6260162601626016
1.1b,24000,-1.0,0.378125,1.5125
7b,16000,0.1,0.10971223021582734,0.43884892086330934
1.1b,24000,-1.0,0.23076923076923078,0.9230769230769231
7b,16000,0.1,0.03248587570621469,0.12994350282485875
1.1b,24000,-1.0,0.3016304347826087,1.2065217391304348
7b,16000,0.1,0.140625,0.5625
1.1b,24000,-1.0,0.30833333333333335,1.2333333333333334
7b,16000,0.1,0.08783783783783784,0.35135135135135137
1.1b,24000,-1.0,0.42,1.68
1.1b,24000,-1.0,0.3181818181818182,1.2727272727272727
7b,16000,0.1,0.06847133757961783,0.27388535031847133
1.1b,24000,-1.0,0.37037037037037035,1.4814814814814814
7b,16000,0.1,0.085,0.34
1.1b,24000,-1.0,0.34523809523809523,1.380952380952381
7b,16000,0.1,0.10211267605633803,0.4084507042253521
1.1b,24000,-1.0,0.40789473684210525,1.631578947368421
7b,16000,0.1,0.040697674418604654,0.16279069767441862
1.1b,24000,-1.0,0.21728971962616822,0.8691588785046729
7b,16000,0.1,0.09722222222222222,0.3888888888888889
1.1b,24000,-1.0,0.31179775280898875,1.247191011235955
7b,16000,0.1,0.1437007874015748,0.5748031496062992
1.1b,24000,-1.0,0.42567567567567566,1.7027027027027026
7b,16000,0.1,0.1598360655737705,0.639344262295082
1.1b,24000,-1.0,0.2760416666666667,1.1041666666666667
7b,16000,0.1,0.1810344827586207,0.7241379310344828
1.1b,24000,-1.0,0.3275862068965517,1.3103448275862069
7b,16000,0.1,0.11948529411764706,0.47794117647058826
1.1b,24000,-1.0,0.24019607843137256,0.9607843137254902
7b,16000,0.1,0.10139860139860139,0.40559440559440557
1.1b,24000,-1.0,0.4090909090909091,1.6363636363636365
7b,16000,0.1,0.09246575342465753,0.3698630136986301
1.1b,24000,-1.0,0.3372093023255814,1.3488372093023255
7b,16000,0.1,0.07467532467532467,0.2987012987012987
1.1b,24000,-1.0,0.296195652173913,1.184782608695652
7b,16000,0.1,0.15,0.6
1.1b,24000,-1.0,0.40384615384615385,1.6153846153846154
7b,16000,0.1,0.08952702702702703,0.3581081081081081
1.1b,24000,-1.0,0.3055555555555556,1.2222222222222223
7b,16000,0.1,0.09693877551020408,0.3877551020408163
1.1b,24000,-1.0,0.32471264367816094,1.2988505747126438
7b,16000,0.1,0.07258064516129033,0.2903225806451613
1.1b,24000,-1.0,0.29891304347826086,1.1956521739130435
1.1b,24000,-1.0,0.28191489361702127,1.127659574468085
7b,16000,0.1,0.04585798816568047,0.1834319526627219
1.1b,24000,-1.0,0.42567567567567566,1.7027027027027026
7b,16000,0.1,0.1722689075630252,0.6890756302521008
1.1b,24000,-1.0,0.49264705882352944,1.9705882352941178
7b,16000,0.1,0.07258064516129033,0.2903225806451613
1.1b,24000,-1.0,0.39935064935064934,1.5974025974025974
7b,16000,0.1,0.20454545454545456,0.8181818181818182
1.1b,24000,-1.0,0.28191489361702127,1.127659574468085
7b,16000,0.1,0.0935374149659864,0.3741496598639456
1.1b,24000,-1.0,0.32386363636363635,1.2954545454545454
7b,16000,0.1,0.09722222222222222,0.3888888888888889
1.1b,24000,-1.0,0.28763440860215056,1.1505376344086022
7b,16000,0.1,0.07679738562091504,0.30718954248366015
1.1b,24000,-1.0,0.38125,1.525
7b,16000,0.1,0.14682539682539683,0.5873015873015873
1.1b,24000,-1.0,0.32386363636363635,1.2954545454545454
7b,16000,0.1,0.08557046979865772,0.3422818791946309
1.1b,24000,-1.0,0.29347826086956524,1.173913043478261
7b,16000,0.1,0.1346153846153846,0.5384615384615384
1.1b,24000,-1.0,0.9090909090909091,3.6363636363636362
7b,16000,0.1,0.08783783783783784,0.35135135135135137
1.1b,24000,-1.0,0.3076923076923077,1.2307692307692308
7b,16000,0.1,0.10460992907801418,0.41843971631205673
1.1b,24000,-1.0,0.3372093023255814,1.3488372093023255
7b,16000,0.1,0.12037037037037036,0.48148148148148145
1.1b,24000,-1.0,0.27631578947368424,1.105263157894737
7b,16000,0.1,0.11678832116788321,0.46715328467153283
1.1b,24000,-1.0,0.3313953488372093,1.3255813953488371
7b,16000,0.1,0.1316793893129771,0.5267175572519084
1.1b,24000,-1.0,0.36728395061728397,1.4691358024691359
7b,16000,0.1,0.15,0.6
1.1b,24000,-1.0,0.38924050632911394,1.5569620253164558
7b,16000,0.1,0.17735042735042736,0.7094017094017094
1.1b,24000,-1.0,0.34523809523809523,1.380952380952381
7b,16000,0.1,0.09246575342465753,0.3698630136986301
1.1b,24000,-1.0,0.33430232558139533,1.3372093023255813
7b,16000,0.1,0.140625,0.5625
1.1b,24000,-1.0,0.2708333333333333,1.0833333333333333
7b,16000,0.1,0.10971223021582734,0.43884892086330934
1.1b,24000,-1.0,0.3275862068965517,1.3103448275862069
7b,16000,0.1,0.09482758620689655,0.3793103448275862
1.1b,24000,-1.0,0.3614457831325301,1.4457831325301205
7b,16000,0.1,0.1598360655737705,0.639344262295082
1.1b,24000,-1.0,0.22169811320754718,0.8867924528301887
7b,16000,0.1,0.09965034965034965,0.3986013986013986
1.1b,24000,-1.0,0.384375,1.5375
7b,16000,0.1,0.09482758620689655,0.3793103448275862
1.1b,24000,-1.0,0.3181818181818182,1.2727272727272727
1.1b,24000,-1.0,0.2708333333333333,1.0833333333333333
7b,16000,0.1,0.04940119760479042,0.19760479041916168
1.1b,24000,-1.0,0.35542168674698793,1.4216867469879517
7b,16000,0.1,0.07894736842105263,0.3157894736842105
1.1b,24000,-1.0,0.32386363636363635,1.2954545454545454
7b,16000,0.1,0.09246575342465753,0.3698630136986301
1.1b,24000,-1.0,0.5346153846153846,2.1384615384615384
7b,16000,0.1,0.07258064516129033,0.2903225806451613
1.1b,24000,-1.0,0.33045977011494254,1.3218390804597702
7b,16000,0.1,0.25,1.0
1.1b,24000,-1.0,0.255050505050505,1.02020202020202
7b,16000,0.1,0.1316793893129771,0.5267175572519084
1.1b,24000,-1.0,0.42333333333333334,1.6933333333333334
7b,16000,0.1,0.07467532467532467,0.2987012987012987
1.1b,24000,-1.0,0.34523809523809523,1.380952380952381
7b,16000,0.1,0.1316793893129771,0.5267175572519084
1.1b,24000,-1.0,0.75,3.0
7b,16000,0.1,0.12313432835820895,0.4925373134328358
1.1b,24000,-1.0,0.384375,1.5375
7b,16000,0.1,0.08557046979865772,0.3422818791946309
1.1b,24000,-1.0,0.2734375,1.09375
7b,16000,0.1,0.07679738562091504,0.30718954248366015
1.1b,24000,-1.0,0.28421052631578947,1.1368421052631579
7b,16000,0.1,0.12878787878787878,0.5151515151515151
1.1b,24000,-1.0,0.3021978021978022,1.2087912087912087
7b,16000,0.1,0.20045045045045046,0.8018018018018018
1.1b,24000,-1.0,0.43243243243243246,1.7297297297297298
7b,16000,0.1,0.21296296296296297,0.8518518518518519
1.1b,24000,-1.0,0.391025641025641,1.564102564102564
7b,16000,0.1,0.06847133757961783,0.27388535031847133
1.1b,24000,-1.0,0.53125,2.125
7b,16000,0.1,0.09013605442176871,0.36054421768707484
1.1b,24000,-1.0,0.35240963855421686,1.4096385542168675
7b,16000,0.1,0.15853658536585366,0.6341463414634146
1.1b,24000,-1.0,0.34523809523809523,1.380952380952381
7b,16000,0.1,0.10387323943661972,0.4154929577464789
1.1b,24000,-1.0,0.28763440860215056,1.1505376344086022
7b,16000,0.1,0.12593984962406016,0.5037593984962406
1.1b,24000,-1.0,0.23317307692307693,0.9326923076923077
7b,16000,0.1,0.10971223021582734,0.43884892086330934
1.1b,24000,-1.0,0.3482142857142857,1.3928571428571428
7b,16000,0.1,0.05303030303030303,0.21212121212121213
1.1b,24000,-1.0,0.3210227272727273,1.2840909090909092
7b,16000,0.1,0.13068181818181818,0.5227272727272727
1.1b,24000,-1.0,0.1598360655737705,0.639344262295082
7b,16000,0.1,0.12037037037037036,0.48148148148148145
1.1b,24000,-1.0,0.378125,1.5125
7b,16000,0.1,0.11231884057971014,0.4492753623188406
1.1b,24000,-1.0,0.33430232558139533,1.3372093023255813
7b,16000,0.1,0.10714285714285714,0.42857142857142855
1.1b,24000,-1.0,0.2175925925925926,0.8703703703703703
7b,16000,0.1,0.11151079136690648,0.4460431654676259
1.1b,24000,-1.0,0.255050505050505,1.02020202020202
7b,16000,0.1,0.11496350364963503,0.45985401459854014
1.1b,24000,-1.0,0.41118421052631576,1.644736842105263
1.1b,24000,-1.0,0.43243243243243246,1.7297297297297298
7b,16000,0.1,0.07467532467532467,0.2987012987012987
1.1b,24000,-1.0,0.36728395061728397,1.4691358024691359
7b,16000,0.1,0.10460992907801418,0.41843971631205673
1.1b,24000,-1.0,0.3382352941176471,1.3529411764705883
7b,16000,0.1,0.140625,0.5625
1.1b,24000,-1.0,0.42,1.68
7b,16000,0.1,0.11231884057971014,0.4492753623188406
1.1b,24000,-1.0,0.3382352941176471,1.3529411764705883
7b,16000,0.1,0.10211267605633803,0.4084507042253521
1.1b,24000,-1.0,0.391025641025641,1.564102564102564
7b,16000,0.1,0.07894736842105263,0.3157894736842105
1.1b,24000,-1.0,0.3829113924050633,1.5316455696202531
7b,16000,0.1,0.1532258064516129,0.6129032258064516
1.1b,24000,-1.0,0.3181818181818182,1.2727272727272727
7b,16000,0.1,0.11231884057971014,0.4492753623188406
1.1b,24000,-1.0,0.2872340425531915,1.148936170212766
7b,16000,0.1,0.09722222222222222,0.3888888888888889
1.1b,24000,-1.0,0.3382352941176471,1.3529411764705883
7b,16000,0.1,0.18478260869565216,0.7391304347826086
1.1b,24000,-1.0,0.7163461538461539,2.8653846153846154
7b,16000,0.1,0.23786407766990292,0.9514563106796117
1.1b,24000,-1.0,0.3482142857142857,1.3928571428571428
7b,16000,0.1,0.08783783783783784,0.35135135135135137
1.1b,24000,-1.0,0.32471264367816094,1.2988505747126438
7b,16000,0.1,0.08557046979865772,0.3422818791946309
1.1b,24000,-1.0,0.4025974025974026,1.6103896103896105
7b,16000,0.1,0.07051282051282051,0.28205128205128205
1.1b,24000,-1.0,0.33430232558139533,1.3372093023255813
7b,16000,0.1,0.08557046979865772,0.3422818791946309
1.1b,24000,-1.0,0.255050505050505,1.02020202020202
7b,16000,0.1,0.09722222222222222,0.3888888888888889
1.1b,24000,-1.0,0.2706185567010309,1.0824742268041236
7b,16000,0.1,0.07467532467532467,0.2987012987012987
1.1b,24000,-1.0,0.3829113924050633,1.5316455696202531
7b,16000,0.1,0.06847133757961783,0.27388535031847133
1.1b,24000,-1.0,0.3411764705882353,1.3647058823529412
7b,16000,0.1,0.12593984962406016,0.5037593984962406
1.1b,24000,-1.0,0.31666666666666665,1.2666666666666666
7b,16000,0.1,0.10211267605633803,0.4084507042253521
1.1b,24000,-1.0,0.29891304347826086,1.1956521739130435
7b,16000,0.1,0.06847133757961783,0.27388535031847133
1.1b,24000,-1.0,0.3055555555555556,1.2222222222222223
1.1b,24000,-1.0,0.3372093023255814,1.3488372093023255
7b,16000,0.1,0.07679738562091504,0.30718954248366015
1.1b,24000,-1.0,0.41776315789473684,1.6710526315789473
7b,16000,0.1,0.06645569620253164,0.26582278481012656
1.1b,24000,-1.0,0.2601010101010101,1.0404040404040404
7b,16000,0.1,0.09013605442176871,0.36054421768707484
1.1b,24000,-1.0,0.4479166666666667,1.7916666666666667
7b,16000,0.1,0.18859649122807018,0.7543859649122807
1.1b,24000,-1.0,0.5075757575757576,2.0303030303030303
7b,16000,0.1,0.09013605442176871,0.36054421768707484
1.1b,24000,-1.0,0.29945054945054944,1.1978021978021978
7b,16000,0.1,0.026243093922651933,0.10497237569060773
1.1b,24000,-1.0,0.3628048780487805,1.451219512195122
7b,16000,0.1,0.09183673469387756,0.3673469387755102
1.1b,24000,-1.0,0.34011627906976744,1.3604651162790697
7b,16000,0.1,0.29945054945054944,1.1978021978021978
1.1b,24000,-1.0,0.32386363636363635,1.2954545454545454
7b,16000,0.1,0.09013605442176871,0.36054421768707484
7b,16000,0.1,0.08557046979865772,0.3422818791946309
7b,16000,0.1,0.09722222222222222,0.3888888888888889
7b,16000,0.1,0.09482758620689655,0.3793103448275862
1.1b,32000,-1.0,0.38924050632911394,1.5569620253164558
7b,16000,0.1,0.09013605442176871,0.36054421768707484
1.1b,32000,-1.0,0.3181818181818182,1.2727272727272727
7b,16000,0.1,0.07679738562091504,0.30718954248366015
7b,16000,0.1,0.08333333333333333,0.3333333333333333
1.1b,32000,-1.0,0.3411764705882353,1.3647058823529412
7b,16000,0.1,0.08112582781456953,0.32450331125827814
1.1b,32000,-1.0,0.29301075268817206,1.1720430107526882
7b,16000,0.1,0.05303030303030303,0.21212121212121213
7b,16000,0.1,0.1316793893129771,0.5267175572519084
1.1b,32000,-1.0,0.28157894736842104,1.1263157894736842
7b,16000,0.1,0.05674846625766871,0.22699386503067484
1.1b,32000,-1.0,0.3210227272727273,1.2840909090909092
7b,16000,0.1,0.14682539682539683,0.5873015873015873
1.1b,32000,-1.0,0.569672131147541,2.278688524590164
7b,16000,0.1,0.1565040650406504,0.6260162601626016
7b,16000,0.1,0.07679738562091504,0.30718954248366015
1.1b,32000,-1.0,0.3202247191011236,1.2808988764044944
7b,16000,0.1,0.06645569620253164,0.26582278481012656
1.1b,32000,-1.0,0.3644578313253012,1.4578313253012047
7b,16000,0.1,0.16322314049586778,0.6528925619834711
1.1b,32000,-1.0,0.597457627118644,2.389830508474576
7b,16000,0.1,0.06847133757961783,0.27388535031847133
7b,16000,0.1,0.11764705882352941,0.47058823529411764
1.1b,32000,-1.0,0.3181818181818182,1.2727272727272727
7b,16000,0.1,0.1375968992248062,0.5503875968992248
1.1b,32000,-1.0,0.391025641025641,1.564102564102564
7b,16000,0.1,0.09722222222222222,0.3888888888888889
1.1b,32000,-1.0,0.4855072463768116,1.9420289855072463
1.1b,32000,-1.0,0.3482142857142857,1.3928571428571428
1.1b,32000,-1.0,0.4383561643835616,1.7534246575342465
7b,24000,0.1,0.03089887640449438,0.12359550561797752
1.1b,32000,-1.0,0.4647887323943662,1.8591549295774648
7b,24000,0.1,0.02027027027027027,0.08108108108108109
1.1b,32000,-1.0,0.42,1.68
7b,24000,0.1,0.04239766081871345,0.1695906432748538
1.1b,32000,-1.0,0.35240963855421686,1.4096385542168675
1.1b,32000,-1.0,0.29347826086956524,1.173913043478261
7b,24000,0.1,0.024725274725274724,0.0989010989010989
1.1b,32000,-1.0,0.3734567901234568,1.4938271604938271
7b,24000,0.1,0.09965034965034965,0.3986013986013986
1.1b,32000,-1.0,0.378125,1.5125
7b,24000,0.1,0.05454545454545454,0.21818181818181817
1.1b,32000,-1.0,0.2789473684210526,1.1157894736842104
7b,24000,0.1,0.05120481927710843,0.20481927710843373
1.1b,5000,-1.0,0.29347826086956524,1.173913043478261
7b,5000,-1.0,0.569672131147541,2.278688524590164
7b,5000,-1.0,0.4444444444444444,1.7777777777777777
7b,5000,-1.0,0.5390625,2.15625
7b,5000,-1.0,0.20681818181818182,0.8272727272727273
7b,5000,-1.0,0.2261904761904762,0.9047619047619048
